3.8507,6642.6,2,true
1.8202,6695.4,2,true
3.0082,6661.1,2,true
15.775,6622.1,2,true
14.444,6652.3,2,true
16.06,6785.9,2,true
2.9014,9534.6,2,true
14.574,9960.0,2,true
9.9138,8397.7,2,false
7.5201,7926.1,2,false
9.3396,7127.3,2,false
9.2739,8556.0,2,false
7.4704,8939.8,2,false
8.9779,8044.1,2,false
7.7105,8023.8,2,false
9.1877,8929.0,2,false
8.9356,9266.4,2,false
9.0766,8702.1,2,false
7.5115,7987.5,2,false
8.5134,8535.6,2,false
7.103,8389.2,2,false
7.6909,7988.8,2,false
9.8609,7487.5,2,false
8.8312,8469.8,2,false
8.6803,8725.9,2,false
9.0301,9956.7,2,false
8.3936,8509.0,2,false
8.1628,9695.6,2,false
9.066,8086.8,2,false
8.8954,8606.3,2,false
8.6369,8711.7,2,false
10.348,7201.2,2,false
8.6406,8402.3,2,false
7.5949,8598.6,2,false
9.4526,9375.0,2,false
10.178,8888.0,2,false
9.9647,8592.8,2,false
9.5128,7438.4,2,false
10.273,8559.1,2,false
8.7541,9270.2,2,false
7.4375,7935.9,2,false
8.4513,8252.9,2,false
8.9349,8274.2,2,false
7.3456,7777.2,2,false
7.8918,8416.7,2,false
7.681,8289.5,2,false
8.7408,7961.8,2,false
8.3761,8971.3,2,false
7.8799,8146.6,2,false
8.5173,8394.0,2,false
7.9231,7891.5,2,false
7.6147,8140.6,2,false
9.3874,8608.3,2,false
9.7793,7798.6,2,false
8.8608,8186.1,2,false
8.6435,7271.0,2,false
9.5707,8199.0,2,false
9.2715,8321.5,2,false
9.641,8913.5,2,false
10.676,6619.9,2,false
10.239,8166.2,2,false
8.9942,7747.8,2,false
9.7202,8720.8,2,false
9.4911,7913.3,2,false
7.7864,7812.6,2,false
9.3254,7809.9,2,false
7.5182,7855.3,2,false
7.2763,7346.1,2,false
10.058,7111.8,2,false
10.265,7237.1,2,false
8.0836,8798.9,2,false
8.495,9640.4,2,false
8.9492,8148.3,2,false
7.7638,8035.5,2,false
9.6692,8557.2,2,false
9.1336,8066.4,2,false
9.6757,8644.8,2,false
8.812,8111.3,2,false
8.8286,8465.5,2,false
